,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,tss,correct,timeout,time_sym_std,ks_norm,ke_norm,source,version
881,EGFR & ErbB Signaling,erbb2,01,1,0.5,1,3.838539123535156e-05,,0.0009425163269042968,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,3.821289803209119e-05,,0.0,cc,v0.1.2
882,EGFR & ErbB Signaling,tgfa,01,1,0.5,1,3.8623809814453125e-05,,0.0009629249572753907,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,8.706547721790414e-05,,0.0,cc,v0.1.2
883,EGFR & ErbB Signaling,csrc,01,1,0.5,1,4.8160552978515625e-05,,0.0009500980377197266,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,5.7286978839086025e-05,,0.0,cc,v0.1.2
884,EGFR & ErbB Signaling,epr,01,1,0.5,1,6.008148193359375e-05,,0.0009769439697265626,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,9.850820962227861e-05,,0.0,cc,v0.1.2
885,EGFR & ErbB Signaling,erbb3,01,1,0.5,1,3.886222839355469e-05,,0.0009150981903076171,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,9.708894012792927e-05,,0.0,cc,v0.1.2
886,EGFR & ErbB Signaling,erbb4,01,1,0.5,1,6.246566772460938e-05,,0.0009058952331542969,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,1.4398271504667539e-05,,0.0,cc,v0.1.2
887,EGFR & ErbB Signaling,nrg4,01,1,0.5,1,5.53131103515625e-05,,0.0009406566619873047,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,6.787498493197774e-05,,0.0,cc,v0.1.2
888,EGFR & ErbB Signaling,nrg3,01,1,0.5,1,4.863739013671875e-05,,0.0010106086730957032,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,0.00010443075601217174,,0.0,cc,v0.1.2
889,EGFR & ErbB Signaling,mkp,01,1,0.5,1,5.078315734863281e-05,,0.000984954833984375,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,8.260815337436196e-05,,0.0,cc,v0.1.2
890,EGFR & ErbB Signaling,nrg1a,01,1,0.5,1,5.53131103515625e-05,,0.0009882926940917968,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,9.135002802419676e-05,,0.0,cc,v0.1.2
891,FA BRCA pathway,FANCD1N,0001001100000011,4,0.3125,3,0.00014829635620117188,,0.0026419639587402345,,,1.6979166666666665,"[[('1022', [], [[2, 3]]), ('2020', [], [[0, 2], [1, 3]]), ('2202', [], [[0, 1, 3]])], [('0211', [], [[2, 3]]), ('2112', [], [[0, 3], [1, 2]])]]",True,False,7.189834729335886e-05,,0.42447916666666663,cc,v0.1.2
892,FA BRCA pathway,FANCJBRCA1,0001010100111111,4,0.5625,4,0.00012183189392089844,,0.00473175048828125,,,2.0,"[[('2002', [[0, 1, 2, 3]], [[0, 3], [1, 2]])], [('2211', [[0, 1, 2, 3]], [[0, 1], [2, 3]])]]",False,False,0.00035374949954264997,,0.5,cc,v0.1.2
893,FA BRCA pathway,DSB,01000000110000001100000011000000,5,0.21875,3,0.0003235340118408203,,0.003245687484741211,,,1.583333333333333,"[[('22212', [[2, 3]], [[0, 1]]), ('00220', [], [[0, 1, 4], [2, 3]])], [('21002', [[0, 1, 4]], [[0, 2]])]]",True,False,0.0001011445237482995,,0.3166666666666666,cc,v0.1.2
894,FA BRCA pathway,CHK2,0111111100000000,4,0.4375,3,0.0001277923583984375,,0.0023451328277587892,,,1.625,"[[('2000', [], [[1, 2, 3]]), ('1222', [], [[1, 2, 3]])], [('0212', [[1, 2, 3]], [])]]",True,False,0.0003322880853068889,,0.40625,cc,v0.1.2
895,FA BRCA pathway,PCNATLS,0011000000000000,4,0.125,3,0.00015807151794433594,,0.0025315284729003906,,,1.25,"[[('2122', [[0, 1]], [[0, 1]]), ('2202', [], [[0, 1, 3]])], [('0012', [], [[0, 1]])]]",True,False,0.00010935311861585428,,0.3125,cc,v0.1.2
896,FA BRCA pathway,CHKREC,10111111001111110011111100111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000,7,0.4453125,4,0.0033860206604003906,,0.012688827514648438,,,1.767578125,"[[('2021002', [[2, 3, 6]], []), ('1222222', [], [[1, 2, 3, 4, 5, 6]])], [('0222212', [[1, 4, 5]], [[1, 2]]), ('0200220', [], [[0, 2, 3, 6], [1, 4, 5]])]]",True,False,0.002009443017417808,,0.2525111607142857,cc,v0.1.2
897,FA BRCA pathway,USP1,0000101000101010,4,0.3125,3,0.00011110305786132812,,0.002587413787841797,,,1.6979166666666665,"[[('0022', [[0, 2]], []), ('2221', [], [[0, 1, 2]])], [('1210', [], [[0, 2]]), ('2120', [], [[0, 2]])]]",True,False,0.0002642877681533315,,0.42447916666666663,cc,v0.1.2
898,FA BRCA pathway,BRCA1,00000000000000000111000011110000,5,0.21875,3,0.00036835670471191406,,0.003177165985107422,,,1.5833333333333335,"[[('20200', [], [[0, 2], [1, 3, 4]]), ('02222', [], [[1, 2, 3, 4]]), ('22122', [], [[0, 1, 3, 4]])], [('12021', [[1, 3, 4]], [[0, 1]])]]",True,False,9.449620452083953e-05,,0.3166666666666667,cc,v0.1.2
899,FA BRCA pathway,ssDNARPA,0000000000000000000000001100000000000000000000000100000011000000,6,0.078125,5,0.0013582706451416016,,0.009203720092773437,,,1.4515624999999996,"[[('222122', [[3, 4]], [[0, 1]]), ('020222', [[0, 5]], []), ('202222', [], [[0, 2, 3, 4, 5]])], [('211002', [], [[0, 5], [1, 2], [3, 4]]), ('112001', [], [[0, 1, 5], [3, 4]])]]",True,False,0.00030492091712419346,,0.24192708333333326,cc,v0.1.2
900,FA BRCA pathway,MRN,0000000000000000000000000000000001010000010000000000000000000000,6,0.046875,5,0.0012161731719970703,,0.009620046615600586,,,1.2843750000000007,"[[('022222', [[0, 5]], []), ('222122', [[1, 3]], [[0, 1]]), ('221212', [], [[0, 1, 3, 5], [2, 4]])], [('100021', [[2, 4]], [[0, 1]])]]",True,False,0.0014796360023501432,,0.21406250000000013,cc,v0.1.2
901,FA BRCA pathway,KU,0000000010000000,4,0.0625,4,0.00014591217041015625,,0.004570913314819336,,,1.1875,"[[('2122', [[1, 2, 3]], [[0, 2]]), ('0222', [], [[1, 2, 3]])], [('1000', [], [[1, 2, 3]])]]",True,False,0.000747768642640556,,0.296875,cc,v0.1.2
902,FA BRCA pathway,DNAPK,00000100,3,0.125,3,7.486343383789062e-05,,0.002290773391723633,,,1.25,"[[('022', [[0, 2]], []), ('212', [], [[0, 2]])], [('101', [], [[0, 2]])]]",True,False,0.00024067797118231993,,0.4166666666666667,cc,v0.1.2
903,FA BRCA pathway,FAN1,0001,2,0.25,2,4.792213439941406e-05,,0.0015536308288574218,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,6.03768114146201e-05,,0.625,cc,v0.1.2
904,FA BRCA pathway,ADD,00011111001111110000000000000000,5,0.34375,3,0.0003750324249267578,,0.0040400028228759766,,,1.8020833333333335,"[[('22002', [], [[0, 1, 4], [2, 3]]), ('20020', [], [[0, 3], [1, 2, 4]]), ('12222', [], [[1, 2, 3, 4]])], [('02211', [[1, 4]], []), ('02122', [], [[1, 3, 4]])]]",True,False,0.00010648276619966688,,0.3604166666666667,cc,v0.1.2
905,FA BRCA pathway,FAcore,0001001100000000,4,0.1875,3,0.0002970695495605469,,0.002582263946533203,,,1.5208333333333335,"[[('2020', [], [[0, 2], [1, 3]]), ('1222', [], [[1, 2, 3]]), ('2202', [], [[0, 1, 3]])], [('0112', [[1, 3]], [])]]",True,False,7.674373718975657e-05,,0.38020833333333337,cc,v0.1.2
906,FA BRCA pathway,NHEJ,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010100000000111111010000000001010101000000001111110100000000000000000000000011111100000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010000000011111101000000000000000000000000111111000000000000000000000000001111110000000000000000000000000011111100,9,0.123046875,8,0.04889559745788574,,0.08997435569763183,,,1.9140648251488095,"[[('202222222', [[1, 5]], [[0, 1]]), ('222222110', [[0, 3, 6, 7], [4, 8]], [[1, 2, 3, 4, 5]]), ('122122112', [], [[0, 3, 6, 7], [1, 2, 4, 5, 8]]), ('221202222', [], [[0, 1, 3, 5, 6, 7, 8]]), ('222202220', [], [[0, 1, 2, 3, 5, 6, 7], [4, 8]]), ('221222112', [], [[0, 1, 3, 4, 5, 8], [2, 6, 7]])], [('212211022', [[6, 7]], []), ('210021221', [[0, 3]], [[0, 1]])]]",False,False,0.001324654624477199,,0.21267386946097883,cc,v0.1.2
907,FA BRCA pathway,MUS81,01,1,0.5,1,6.365776062011719e-05,,0.0008970260620117188,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,0.00019310795787468415,,0.0,cc,v0.1.2
908,FA BRCA pathway,RAD51,00000100,3,0.125,3,8.153915405273438e-05,,0.0022075653076171877,,,1.25,"[[('022', [[0, 2]], []), ('212', [], [[0, 2]])], [('101', [], [[0, 2]])]]",True,False,0.00012215832800560123,,0.4166666666666667,cc,v0.1.2
909,FA BRCA pathway,ATR,0111111100000000,4,0.4375,3,0.000133514404296875,,0.0022730350494384764,,,1.625,"[[('2000', [], [[1, 2, 3]]), ('1222', [], [[1, 2, 3]])], [('0212', [[1, 2, 3]], [])]]",True,False,0.00010455043713716599,,0.40625,cc,v0.1.2
910,FA BRCA pathway,HRR,00000000000000000000000000010000,5,0.03125,5,0.0005106925964355469,,0.010639238357543945,,,1.125,"[[('02222', [[0, 1, 3, 4]], [[0, 1, 2]]), ('22122', [], [[0, 1, 3, 4]])], [('11011', [], [[0, 1, 3, 4]])]]",True,False,0.0008454947601830219,,0.225,cc,v0.1.2
911,FA BRCA pathway,FANCD2I,0000000001011111000000000000000000000000011111110000000000000000,6,0.203125,4,0.0010726451873779297,,0.00610203742980957,,,1.677083333333333,"[[('022020', [[0, 4]], []), ('220222', [], [[0, 1, 3, 4, 5]]), ('212222', [], [[0, 2, 3, 4, 5]])], [('201122', [[3, 5]], []), ('101212', [], [[0, 2, 4], [3, 5]])]]",True,False,0.0006275101345267084,,0.27951388888888884,cc,v0.1.2
912,FA BRCA pathway,CHK1,0111111100000000,4,0.4375,3,0.00012183189392089844,,0.002227115631103516,,,1.625,"[[('2000', [], [[1, 2, 3]]), ('1222', [], [[1, 2, 3]])], [('0212', [[1, 2, 3]], [])]]",True,False,0.0003844795518766921,,0.40625,cc,v0.1.2
913,FA BRCA pathway,FANCM,0100,2,0.25,2,4.744529724121094e-05,,0.0011401653289794921,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,4.703833615310658e-05,,0.625,cc,v0.1.2
914,FA BRCA pathway,H2AX,00000000000000000111111100000000,5,0.21875,3,0.000392913818359375,,0.0032531261444091798,,,1.583333333333333,"[[('21222', [], [[0, 2, 3, 4]]), ('02222', [], [[1, 2, 3, 4]]), ('22000', [], [[0, 1], [2, 3, 4]])], [('10122', [[2, 3, 4]], [[0, 2]])]]",True,False,0.00021806210046791587,,0.3166666666666666,cc,v0.1.2
915,FA BRCA pathway,ATM,01001100,3,0.375,2,6.890296936035156e-05,,0.001814413070678711,,,1.5625,"[[('212', [], [[0, 2]]), ('020', [], [[0, 2]])], [('201', [[0, 2]], [])]]",True,False,0.00022181075660275765,,0.5208333333333334,cc,v0.1.2
916,FA BRCA pathway,XPF,0000000011011101000000001101110100000000110111010000000011011100,6,0.359375,4,0.001123189926147461,,0.006737899780273437,,,1.821614583333333,"[[('222210', [], [[0, 1, 2, 3]]), ('112112', [], [[0, 1, 3, 4], [2, 5]]), ('220222', [], [[0, 1, 3, 4, 5]])], [('021221', [[0, 1, 3]], [[0, 2]]), ('221202', [], [[0, 1, 3, 5]])]]",True,False,0.0007033155470974717,,0.3036024305555555,cc,v0.1.2
917,FA BRCA pathway,ICL,0100,2,0.25,2,4.482269287109375e-05,,0.001115131378173828,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,7.64795965184279e-05,,0.625,cc,v0.1.2
918,FA BRCA pathway,p53,0000001111111111000000000000000001010111111111110000000000000000,6,0.359375,5,0.0009868144989013672,,0.015668106079101563,,,1.9781250000000004,"[[('020022', [[0, 3, 4, 5]], [[0, 2], [1, 3]]), ('212222', [], [[0, 2, 3, 4, 5]])], [('202112', [[0, 3, 4, 5]], [[0, 1, 3]]), ('201222', [], [[0, 3, 4, 5]])]]",False,False,0.0019252650544136283,,0.3296875000000001,cc,v0.1.2
919,Fanconi anemia and checkpoint recovery,FAHRR,0000000001010100,4,0.1875,3,0.0001227855682373047,,0.0025977134704589845,,,1.520833333333333,"[[('2220', [[0, 3]], []), ('2112', [], [[0, 3], [1, 2]])], [('1201', [[1, 2]], [])]]",True,False,0.0001748752154524817,,0.38020833333333326,cc,v0.1.2
920,Fanconi anemia and checkpoint recovery,ATR,01110000,3,0.375,2,6.961822509765625e-05,,0.0017933845520019531,,,1.5625,"[[('200', [], [[1, 2]]), ('122', [], [[1, 2]])], [('021', [[1, 2]], [])]]",True,False,0.00014590009315224272,,0.5208333333333334,cc,v0.1.2
921,Fanconi anemia and checkpoint recovery,NUC2,00010001000100010001000000010000000100010101010100010000010100000101010101010101010100000101000001010101010101010101000001010000,7,0.3046875,6,0.003259420394897461,,0.02794485092163086,,,2.097005208333333,"[[('0220202', [[1, 3]], [[0, 1]]), ('2212122', [], [[0, 1, 3, 5, 6], [2, 4]]), ('2222220', [], [[0, 1, 2, 3, 4, 5]])], [('1202221', [[0, 5], [2, 4]], [[1, 3]]), ('2101221', [[2, 4]], [])]]",True,False,0.006998030649014542,,0.29957217261904756,cc,v0.1.2
922,Fanconi anemia and checkpoint recovery,DSB,00100000101000000000000000000000,5,0.09375,4,0.0003304481506347656,,0.005360174179077149,,,1.3984375,"[[('22221', [[0, 2, 4]], [[1, 2]]), ('20202', [], [[0, 2, 4], [1, 3]])], [('01020', [[1, 3]], [])]]",True,False,0.00021118839427451807,,0.2796875,cc,v0.1.2
923,Fanconi anemia and checkpoint recovery,NHEJ,00000000000010000000000000000000,5,0.03125,5,0.0004482269287109375,,0.008398151397705078,,,1.125,"[[('12222', [[0, 3, 4]], [[0, 1]]), ('22022', [[1, 2]], [])], [('01100', [], [[0, 3, 4], [1, 2]])]]",True,False,0.00014955931904638592,,0.225,cc,v0.1.2
924,Fanconi anemia and checkpoint recovery,TLS,01010000,3,0.25,2,6.937980651855469e-05,,0.0012645244598388672,,,1.25,"[[('122', [], [[1, 2]]), ('220', [], [[0, 1]])], [('021', [], [])]]",True,False,6.450928287963011e-05,,0.4166666666666667,cc,v0.1.2
925,Fanconi anemia and checkpoint recovery,p53,0100110011001100,4,0.4375,3,0.0001347064971923828,,0.0024196624755859373,,,1.625,"[[('0020', [], [[0, 1, 3]]), ('2212', [], [[0, 1, 3]])], [('2102', [[0, 1, 3]], [[0, 2]])]]",True,False,0.0003623264458857119,,0.40625,cc,v0.1.2
926,Fanconi anemia and checkpoint recovery,CHKREC,1101010101010101111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000,8,0.47265625,5,0.011958122253417969,,0.018948793411254883,,,1.6968750000000012,"[[('02001220', [[4, 5, 6]], [[0, 1]]), ('21222222', [], [[0, 2, 3, 4, 5, 6, 7]])], [('20122222', [[0, 2, 3, 7]], [[0, 1, 2, 3]]), ('20220002', [], [[0, 2, 3, 7], [1, 4, 5, 6]])]]",True,False,0.0010631040116187982,,0.21210937500000016,cc,v0.1.2
927,Fanconi anemia and checkpoint recovery,FAcore,0001000001010000,4,0.1875,3,0.00011920928955078125,,0.0025969028472900392,,,1.5208333333333335,"[[('2122', [], [[0, 2, 3]]), ('0202', [], [[0, 2], [1, 3]]), ('2220', [], [[0, 1, 2]])], [('2011', [[0, 2]], [])]]",True,False,0.0005446607060623439,,0.38020833333333337,cc,v0.1.2
928,Fanconi anemia and checkpoint recovery,NUC1,0001,2,0.25,2,4.5299530029296875e-05,,0.001490306854248047,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,4.65590403883897e-05,,0.625,cc,v0.1.2
929,Fanconi anemia and checkpoint recovery,FANCD2I,00010000000100000011000000110000,5,0.1875,3,0.00042438507080078125,,0.003310108184814453,,,1.5208333333333335,"[[('22122', [], [[0, 1, 3, 4]]), ('02220', [], [[0, 4], [1, 2, 3]]), ('22202', [], [[0, 1, 2, 4]])], [('22011', [[0, 4]], [])]]",True,False,0.00047857814535178845,,0.3041666666666667,cc,v0.1.2
930,Fanconi anemia and checkpoint recovery,ATM,0000100010001000,4,0.1875,3,0.00014543533325195312,,0.003470611572265625,,,1.5208333333333335,"[[('2212', [[2, 3]], [[0, 1]]), ('0022', [], [[0, 1], [2, 3]])], [('1200', [[0, 1]], [[0, 1]])]]",True,False,0.000715933342082454,,0.38020833333333337,cc,v0.1.2
931,Fanconi anemia and checkpoint recovery,ADD,01001100,3,0.375,2,6.437301635742188e-05,,0.0019414901733398437,,,1.5625,"[[('212', [], [[0, 2]]), ('020', [], [[0, 2]])], [('201', [[0, 2]], [])]]",True,False,0.00035992335180430206,,0.5208333333333334,cc,v0.1.2
932,Fanconi anemia and checkpoint recovery,ICL,0100,2,0.25,2,5.984306335449219e-05,,0.001267719268798828,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,0.0001326538691823759,,0.625,cc,v0.1.2
933,Fanconi anemia and checkpoint recovery,HRR2,00000000000000000000000000000000000000000000000000001100010001000000000000000000000000000000000000000000000000000000000000000000,7,0.03125,7,0.0052602291107177734,,0.039954853057861325,,,1.3874999999999993,"[[('2220022', [[3, 6]], []), ('2202222', [[1, 2]], [[0, 1]]), ('1222222', [[0, 5]], [[0, 1]]), ('2221220', [], [[0, 1, 2, 4, 5]])], [('0111201', [[3, 4]], [[0, 1]]), ('0110102', [], [[0, 3, 5], [1, 2, 4]])]]",True,False,0.007254696088218895,,0.19821428571428562,cc,v0.1.2
934,FGF pathway of Drosophila Signalling Pathways,Btl,01,1,0.5,1,3.218650817871094e-05,,0.0008184432983398438,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,7.202173441099956e-05,,0.0,cc,v0.1.2
935,FGF pathway of Drosophila Signalling Pathways,Drk,0001,2,0.25,2,4.76837158203125e-05,,0.0017559051513671875,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.000260238805777536,,0.625,cc,v0.1.2
936,FGF pathway of Drosophila Signalling Pathways,Dsor1,01,1,0.5,1,3.337860107421875e-05,,0.00093536376953125,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,7.716035623508627e-05,,0.0,cc,v0.1.2
937,FGF pathway of Drosophila Signalling Pathways,Htl,0111,2,0.75,2,5.125999450683594e-05,,0.0017391204833984374,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,0.00018487466737253865,,0.625,cc,v0.1.2
938,FGF pathway of Drosophila Signalling Pathways,Rl,0001,2,0.25,2,5.245208740234375e-05,,0.0018744945526123046,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.00019141554965720835,,0.625,cc,v0.1.2
939,FGF pathway of Drosophila Signalling Pathways,Aop,10,1,0.5,1,3.2901763916015625e-05,,0.0009912490844726563,,,0.0,"[[('1', [], [])], [('0', [], [])]]",True,False,9.347475189778814e-05,,0.0,cc,v0.1.2
940,FGF pathway of Drosophila Signalling Pathways,Stumps,0111,2,0.75,2,4.744529724121094e-05,,0.0017368316650390625,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,0.00021525769789858756,,0.625,cc,v0.1.2
941,FGF pathway of Drosophila Signalling Pathways,Ras,00001111,3,0.5,1,7.390975952148438e-05,,0.0012246131896972655,,,1.0,"[[('022', [], [[1, 2]])], [('122', [], [[1, 2]])]]",True,False,0.0001618508242657423,,0.3333333333333333,cc,v0.1.2
942,FGF pathway of Drosophila Signalling Pathways,Targets,0100,2,0.25,2,5.340576171875e-05,,0.00115814208984375,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,3.5023226712199585e-05,,0.625,cc,v0.1.2
943,FGF pathway of Drosophila Signalling Pathways,Raf,0000000000000001,4,0.0625,4,0.00015687942504882812,,0.003041362762451172,,,1.1875,"[[('2220', [[0, 1, 2, 3]], [[1, 2, 3]])], [('1111', [], [[0, 1, 2, 3]])]]",True,False,0.00012347970509477574,,0.296875,cc,v0.1.2
944,FGF pathway of Drosophila Signalling Pathways,PLCg,01,1,0.5,1,3.9577484130859375e-05,,0.0009400367736816407,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,9.706411269488449e-05,,0.0,cc,v0.1.2
945,FGF pathway of Drosophila Signalling Pathways,Sos,01,1,0.5,1,3.600120544433594e-05,,0.0009853839874267578,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,9.849094299884713e-05,,0.0,cc,v0.1.2
946,FGF pathway of Drosophila Signalling Pathways,Pnt,01,1,0.5,1,3.4332275390625e-05,,0.00097808837890625,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,6.822281714165347e-05,,0.0,cc,v0.1.2
947,FGF pathway of Drosophila Signalling Pathways,Gap,01,1,0.5,1,3.719329833984375e-05,,0.0010257244110107421,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,6.433086428035013e-05,,0.0,cc,v0.1.2
948,FGF pathway of Drosophila Signalling Pathways,Ths,01,1,0.5,1,4.100799560546875e-05,,0.0010409832000732421,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,7.662661859621896e-05,,0.0,cc,v0.1.2
949,FGF pathway of Drosophila Signalling Pathways,Sty,01,1,0.5,1,3.647804260253906e-05,,0.0010195732116699218,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,7.328718760037808e-05,,0.0,cc,v0.1.2
950,FGF pathway of Drosophila Signalling Pathways,Cnk,01,1,0.5,1,3.5762786865234375e-05,,0.0010900497436523438,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,0.0001876671981079187,,0.0,cc,v0.1.2
951,FGF pathway of Drosophila Signalling Pathways,Msk,01,1,0.5,1,3.695487976074219e-05,,0.0009675025939941406,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,8.35110550925145e-05,,0.0,cc,v0.1.2
952,FGF pathway of Drosophila Signalling Pathways,Src42,01,1,0.5,1,4.267692565917969e-05,,0.0008621692657470703,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,5.01440014840858e-05,,0.0,cc,v0.1.2
953,FGF pathway of Drosophila Signalling Pathways,Pyr,01,1,0.5,1,3.981590270996094e-05,,0.000914764404296875,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,7.593583461661873e-05,,0.0,cc,v0.1.2
954,FGF pathway of Drosophila Signalling Pathways,Csw,01,1,0.5,1,3.409385681152344e-05,,0.000904703140258789,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,3.594846209230842e-05,,0.0,cc,v0.1.2
955,FGF pathway of Drosophila Signalling Pathways,Bnl,01,1,0.5,1,3.695487976074219e-05,,0.0009443759918212891,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,5.846186910963835e-05,,0.0,cc,v0.1.2
956,FGF pathway of Drosophila Signalling Pathways,Ksr,01,1,0.5,1,3.552436828613281e-05,,0.000908660888671875,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,3.1478259722562155e-05,,0.0,cc,v0.1.2
957,Glucose Repression Signaling 2009,MIG3,10,1,0.5,1,3.743171691894531e-05,,0.0009313583374023438,,,0.0,"[[('1', [], [])], [('0', [], [])]]",True,False,5.598900812678573e-05,,0.0,cc,v0.1.2
958,Glucose Repression Signaling 2009,MLS1,0111,2,0.75,2,6.747245788574219e-05,,0.0015852928161621093,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,2.627861649013619e-05,,0.625,cc,v0.1.2
959,Glucose Repression Signaling 2009,Gal2p,01,1,0.5,1,5.1021575927734375e-05,,0.0009364604949951172,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,4.5207431932519905e-05,,0.0,cc,v0.1.2
960,Glucose Repression Signaling 2009,SCF_grr1,01,1,0.5,1,3.790855407714844e-05,,0.0009449958801269531,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,3.0300215661364676e-05,,0.0,cc,v0.1.2
961,Glucose Repression Signaling 2009,MTH1,1110,2,0.75,2,5.1021575927734375e-05,,0.0016259193420410157,,,1.25,"[[('11', [], [[0, 1]])], [('02', [[0, 1]], [])]]",True,False,7.72019239361716e-05,,0.625,cc,v0.1.2
962,Glucose Repression Signaling 2009,maltose_int,0001,2,0.25,2,6.127357482910156e-05,,0.001613616943359375,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,5.7160624373354256e-05,,0.625,cc,v0.1.2
963,Glucose Repression Signaling 2009,SUC2,1000,2,0.25,2,6.413459777832031e-05,,0.001611471176147461,,,1.25,"[[('12', [[0, 1]], [])], [('00', [], [[0, 1]])]]",True,False,5.1819059185611795e-05,,0.625,cc,v0.1.2
964,Glucose Repression Signaling 2009,HXT4,10101000,3,0.375,2,0.00010371208190917969,,0.0019252300262451172,,,1.5625,"[[('221', [], [[0, 1]]), ('112', [], [[0, 1]])], [('200', [[0, 1]], [[0, 1]])]]",True,False,5.8923645712210926e-06,,0.5208333333333334,cc,v0.1.2
965,Glucose Repression Signaling 2009,ACS1,01,1,0.5,1,3.886222839355469e-05,,0.00094146728515625,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,3.997687390898471e-05,,0.0,cc,v0.1.2
966,Glucose Repression Signaling 2009,PCK1,01,1,0.5,1,4.6253204345703125e-05,,0.0009252071380615234,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,3.0215677411366043e-05,,0.0,cc,v0.1.2
967,Glucose Repression Signaling 2009,Yck1p,01,1,0.5,1,3.981590270996094e-05,,0.0009522438049316406,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,0.00014044833570026725,,0.0,cc,v0.1.2
968,Glucose Repression Signaling 2009,HXT8,10,1,0.5,1,3.361701965332031e-05,,0.0008737564086914063,,,0.0,"[[('1', [], [])], [('0', [], [])]]",True,False,4.213427675981498e-05,,0.0,cc,v0.1.2
969,Glucose Repression Signaling 2009,Snf1p,00010000,3,0.125,3,8.296966552734375e-05,,0.002275991439819336,,,1.25,"[[('202', [[1, 2]], []), ('122', [], [[1, 2]])], [('011', [], [[1, 2]])]]",True,False,8.703726817744116e-05,,0.4166666666666667,cc,v0.1.2
970,Glucose Repression Signaling 2009,Rgt1p,00010101,3,0.375,2,7.987022399902344e-05,,0.0018553733825683594,,,1.5625,"[[('002', [], [[0, 1]]), ('220', [], [[0, 1]])], [('121', [[0, 1]], [])]]",True,False,1.9635619202079893e-05,,0.5208333333333334,cc,v0.1.2
971,Glucose Repression Signaling 2009,Snf3p,0001,2,0.25,2,5.459785461425781e-05,,0.001519918441772461,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,6.166981256904565e-05,,0.625,cc,v0.1.2
972,Glucose Repression Signaling 2009,MalRp,0001,2,0.25,2,6.222724914550781e-05,,0.0015583038330078125,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,2.762241558381261e-05,,0.625,cc,v0.1.2
